TargetPath,URL,TotalBytes,StartTime,EndTime,MimeType
C:\Users\scago\Downloads\WhatsApp Image 2022-07-11 at 11.16.04 PM.jpeg,https://web.whatsapp.com/,164851,2022-07-14T17:48:26.34337-05:00,2022-07-14T17:48:26.586766-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2020-12-02 at 1.35.38 AM (2).pdf,https://www.ilovepdf.com/es/descarga/fqm509fd3b5nn1gbl6jcc888918s5rz8swyl4vs2vyhxkn31gny2w409v8Ah3fl3AAsfvAzzy3l7r81Ax6vvsnd29tpvgnsz5pp4sf3l76q2xqx2zc7dmyq5rr49sA2zs6n4p6l9nl0kmt37p5qblgq72h2cb7yh9xpmhz0bgtdrlphhrp4q/18,164658,2020-12-02T07:37:38.691875-06:00,2020-12-02T07:37:39.785426-06:00,application/pdf
C:\Users\scago\Downloads\photo_5172698263449611145_y.jpg,https://web.telegram.org/k/#5046712505,164548,2022-08-14T02:43:41.142031-05:00,2022-08-14T02:43:41.483321-05:00,image/jpeg
C:\Users\scago\Downloads\photo_5172698263449611145_y.jpg,https://drive.google.com/drive/u/0/folders/1rUmKdob7IOSnJDNQz4hYO5GLE_iqitX-,164548,2022-08-15T22:14:53.365672-05:00,2022-08-15T22:14:53.858502-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2022-07-21 at 10.20.46 AM.jpeg,https://web.whatsapp.com/,163362,2022-07-21T16:20:49.036316-05:00,2022-07-21T16:20:49.215418-05:00,image/jpeg
C:\Users\scago\Downloads\photo_4900068432582650866_y.jpg,https://web.telegram.org/k/#5046712505,163175,2022-08-19T19:03:03.143819-05:00,2022-08-19T19:03:03.39099-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2022-07-25 at 3.50.30 PM.jpeg,https://web.whatsapp.com/,161286,2022-07-25T22:36:16.523267-05:00,2022-07-25T22:36:16.687872-05:00,image/jpeg
C:\Users\scago\Downloads\BackgroundMint-removebg-preview.png,https://o.remove.bg/downloads/8a08a69c-805a-482e-aa50-1d525b1fe72f/BackgroundMint-removebg-preview.png,161189,2022-04-20T22:10:04.951407-05:00,2022-04-20T22:10:05.690613-05:00,image/png
C:\Users\scago\Downloads\EvolutionaryProgramming.ipynb.zip,https://minhaskamal.github.io/DownGit/#/home?url=https:%2F%2Fgithub.com%2FLuisR-jpg%2FSchool%2Fblob%2Fmaster%2FOptimizaci%C3%B3n%20y%20Metaheur%C3%ADsticas%20II%2FEvolutionary%20Computing%2FEvolutionary%20Programming%2FEvolutionaryProgramming.ipynb,160634,2022-10-05T02:57:45.633778-05:00,2022-10-05T02:57:50.935294-05:00,application/x-zip-compressed
C:\Users\scago\Downloads\Dialnet-RevolucionNetflix-6109989.pdf,https://www.google.com/search?q=procesos+de+produccion+netflix&rlz=1C1CHBF_esMX837MX837&oq=pr&aqs=chrome.1.69i57j69i59l3j0i433l2j69i60l2.2178j0j4&sourceid=chrome&ie=UTF-8,160634,2021-02-26T02:22:09.082489-06:00,2021-02-26T02:22:10.787973-06:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2022-06-17 at 12.14.45 PM.jpeg,https://web.whatsapp.com/,160410,2022-06-17T18:15:36.714871-05:00,2022-06-17T18:15:37.073302-05:00,image/jpeg
C:\Users\scago\Downloads\Cuestionario (1).pdf,https://moodle.up.edu.mx/pluginfile.php/2170836/assignsubmission_file/submission_files/1476722/Cuestionario.pdf?forcedownload=1,159708,2020-10-18T23:34:55.945965-05:00,2020-10-18T23:34:56.583105-05:00,application/pdf
C:\Users\scago\Downloads\Cuestionario (2).pdf,https://moodle.up.edu.mx/pluginfile.php/2170836/assignsubmission_file/submission_files/1476722/Cuestionario.pdf?forcedownload=1,159708,2020-11-29T17:46:41.11041-06:00,2020-11-29T17:46:41.815267-06:00,application/pdf
C:\Users\scago\Downloads\ply-3.11.tar.gz,https://www.dabeaz.com/ply/,159130,2020-11-17T13:05:45.227045-06:00,2020-11-17T13:05:50.934395-06:00,application/x-gzip
C:\Users\scago\Downloads\photo_5035292089168013936_y.jpg,https://web.telegram.org/k/#5046712505,158785,2022-10-04T19:55:14.033207-05:00,2022-10-04T19:55:14.366899-05:00,image/jpeg
C:\Users\scago\Downloads\Dialnet-TestPsicologicosYEntrevistas-5803803.pdf,https://www.google.com/search?q=test+identificar+articulos&rlz=1C1CHBF_esMX837MX837&oq=test+identificar+articulos&aqs=chrome..69i57.4944j0j7&sourceid=chrome&ie=UTF-8,158479,2021-03-02T03:33:17.788366-06:00,2021-03-02T03:33:19.154818-06:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2020-10-18 at 6.00.18 PM.jpeg,https://web.whatsapp.com/,158202,2020-10-19T00:01:13.85203-05:00,2020-10-19T00:01:14.141735-05:00,image/jpeg
C:\Users\scago\Downloads\Fichas de Trabajo (2).pdf,https://web.whatsapp.com/#,157497,2021-05-07T00:37:06.638542-05:00,2021-05-07T00:37:07.463977-05:00,application/pdf
C:\Users\scago\Downloads\Fichas de Trabajo (1).pdf,https://web.whatsapp.com/#,157497,2021-05-07T00:27:50.160026-05:00,2021-05-07T00:27:50.586593-05:00,application/pdf
C:\Users\scago\Downloads\root-plant.png,https://photoscissors.com/editor/330277327/CMgUjY7yZ,157076,2022-04-18T22:12:42.89343-05:00,2022-04-18T22:12:44.230296-05:00,image/png
C:\Users\scago\Downloads\894-Texto del artículo-3224-1-10-20150527.pdf,https://www.google.com/search?rlz=1C1CHBF_esMX837MX837&sxsrf=ALeKk01QJNGsk8gSWkZfJA7evVq2vRPR7w%3A1600730942860&ei=PjdpX8yLNIa6tQXLtILgAQ&q=hilos+paralelos+de+la+misma+funcion+c%2B%2B&oq=hilos+paralelos+de+la+misma+funcion+c%2B%2B&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoFCCEQoAFQhCFYpiZg0iloAHABeACAAY8BiAGJBJIBAzAuNJgBAKABAaoBB2d3cy13aXrIAQjAAQE&sclient=psy-ab&ved=0ahUKEwjMouu5s_vrAhUGXa0KHUuaABwQ4dUDCA0&uact=5,156473,2020-09-22T00:29:24.363771-05:00,2020-09-22T00:29:25.655066-05:00,application/pdf
C:\Users\scago\Downloads\photo_4922543429506935586_y.jpg,https://web.telegram.org/k/#5046712505,156242,2022-08-27T18:16:34.385073-05:00,2022-08-27T18:16:34.92268-05:00,image/jpeg
C:\Users\scago\Downloads\SaraCarolina.pdf,https://web.whatsapp.com/#,155543,2021-04-13T01:21:24.837679-05:00,2021-04-13T01:21:25.264869-05:00,application/pdf
C:\Users\scago\Downloads\Publicación gráfica cuadrada 800x800 px.png,https://create.vista.com/es/user/projects/625dd7ae0879e6f97a165aeb/,155283,2022-04-18T22:29:03.469952-05:00,2022-04-18T22:29:05.129143-05:00,text/plain
C:\Users\scago\Downloads\Sara_Segundo_Parcial_Examen (1).pdf,https://moodle.up.edu.mx/mod/quiz/review.php?attempt=1828957&cmid=1135138#q10,155065,2020-11-07T17:29:02.27615-06:00,2020-11-07T17:29:02.752498-06:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2020-10-21 at 8.57.07 AM.pdf,https://www.ilovepdf.com/es/descarga/l23t9fdyy99g52thxd12dt88cxwxslqpgxtszv9l5n9h20j781jt8fnkvAc9xm1vxfpmhc63nt2tp11ghv417lA7p9vjxbAssmhtd17cfjmfjw97dj16mx6wp5lmv6gh10lbAA79mh7kxr3mxjf0lv72hkk1q7732lsf976Agbfh4zzlsf91/1,155065,2020-10-21T14:58:19.867861-05:00,2020-10-21T14:58:21.273858-05:00,application/pdf
C:\Users\scago\Downloads\Sara_Segundo_Parcial_Examen (2).pdf,https://moodle.up.edu.mx/mod/quiz/review.php?attempt=1828957&cmid=1135138#q4,155065,2020-11-04T17:40:29.979116-06:00,2020-11-04T17:40:30.533602-06:00,application/pdf
C:\Users\scago\Downloads\photo_5170446463635925760_y.jpg,https://web.telegram.org/k/#5046712505,154462,2022-08-13T23:40:01.813691-05:00,2022-08-13T23:40:02.005639-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2022-10-20 at 7.43.40 PM.jpeg,https://web.whatsapp.com/,152788,2022-10-21T04:41:47.025459-05:00,2022-10-21T04:41:48.277856-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2022-03-27 at 8.42.22 PM.jpeg,https://web.whatsapp.com/,152515,2022-03-28T02:48:31.265576-06:00,2022-03-28T02:48:31.929988-06:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2022-07-25 at 3.50.13 PM.jpeg,https://web.whatsapp.com/,151795,2022-07-25T22:36:14.814633-05:00,2022-07-25T22:36:14.980622-05:00,image/jpeg
C:\Users\scago\Downloads\Frantic Densor-Jaagub.png,https://www.tinkercad.com/things/6yzxXvNkmhJ-frantic-densor-jaagub/editel?tenant=circuits,150504,2020-09-29T01:59:07.292324-05:00,2020-09-29T01:59:07.608268-05:00,image/png
C:\Users\scago\Downloads\call-of-duty-black-ops-2-effect-sound-bye-bye.mp3,https://mp3y.download/es/secure-youtube-convert,149576,2022-04-09T15:53:12.062382-05:00,2022-04-09T15:53:13.045737-05:00,audio/mpeg
C:\Users\scago\Downloads\WhatsApp Image 2022-10-25 at 3.29.02 PM.jpeg,https://web.whatsapp.com/,149483,2022-10-25T21:29:08.664166-05:00,2022-10-25T21:29:08.993679-05:00,image/jpeg
C:\Users\scago\Downloads\photo_5170446463635925759_y.jpg,https://web.telegram.org/k/#5046712505,149412,2022-08-13T23:40:00.350085-05:00,2022-08-13T23:40:00.529744-05:00,image/jpeg
C:\Users\scago\Downloads\RTC_with_PIC_code.zip,https://circuitdigest.com/microcontroller-projects/pic16f877a-ds3231-rtc-digital-clock,149196,2022-05-15T03:47:17.67451-05:00,2022-05-15T03:47:22.832438-05:00,application/zip
C:\Users\scago\Downloads\WhatsApp Image 2020-09-08 at 8.42.03 PM (1).jpeg,https://web.whatsapp.com/,149037,2020-09-09T14:06:12.821435-05:00,2020-09-09T14:06:13.361204-05:00,image/jpeg
C:\Users\scago\Downloads\clase_20_11_2020.pdf,https://www.ilovepdf.com/es/descarga/pAbbzynd6rx7s1xvdsr5ssxj3wA1v1w5w0zqjd1gp6k37992yvwpsd2k7d0bpylt0nyl89qcdrj9gltv7ssq6bdxb1Af3pxbcn32sl827lbvyl8hw2n0b1rtkw4bk7tlr4kqbfdk8yk69ndjtAylA3jt7jmw7010blz1g4xz00klfdfyw2lq/5w,147655,2020-11-20T18:45:50.881269-06:00,2020-11-20T18:45:53.190584-06:00,application/pdf
C:\Users\scago\Downloads\clase_20_11_2020 (2).pdf,https://web.whatsapp.com/,147655,2020-11-20T19:09:45.980519-06:00,2020-11-20T19:09:46.598571-06:00,application/pdf
C:\Users\scago\Downloads\clase_20_11_2020 (1).pdf,https://moodle.up.edu.mx/pluginfile.php/2223784/assignsubmission_file/submission_files/1692401/clase_20_11_2020.pdf?forcedownload=1,147655,2020-11-20T18:47:06.472462-06:00,2020-11-20T18:47:08.690697-06:00,application/pdf
C:\Users\scago\Documents\Tercer semestre SARA\zoom\wat.jpg,https://www.google.com/search?q=zoom+background+funny&tbm=isch&ved=2ahUKEwjS5O6Im__rAhVEYqwKHaicCicQ2-cCegQIABAA&oq=zoom+background+funny&gs_lcp=CgNpbWcQAzICCAAyAggAMgIIADIECAAQHjIECAAQHjIECAAQHjIECAAQHjIECAAQHjIECAAQHjIECAAQHjoECAAQQ1DPM1iUO2CUPWgAcAB4AIABbogB6ASSAQMyLjSYAQCgAQGqAQtnd3Mtd2l6LWltZ8ABAQ&sclient=img&ei=jDZrX9LuJ8TEsQWouaq4Ag&bih=740&biw=767&rlz=1C1CHBF_esMX837MX837#imgrc=0x_JnqAlhTU-kM,146649,2020-09-23T12:51:58.122633-05:00,2020-09-23T12:52:05.217843-05:00,image/jpeg
C:\Users\scago\Downloads\zombie-eating-sound-effectzombie-eating-sound-effect-pvz.mp3,https://mp3y.download/es/secure-youtube-convert,146535,2022-04-10T17:30:39.468468-05:00,2022-04-10T17:30:41.354396-05:00,audio/mpeg
C:\Users\scago\Downloads\Ejercicios para Vane.pdf,https://docs.google.com/document/d/1AK9q-zHK6KSDZg2H7bLwDlJI9ghcsDbqgpIfMF9mmeQ/edit,145623,2021-04-24T00:03:59.263538-05:00,2021-04-24T00:03:59.840095-05:00,application/pdf
C:\Users\scago\Downloads\SVR_rain_Mexico (1).ipynb,https://colab.research.google.com/drive/1ugeY6KZ93vcyt0l97NWzMTLbvCWUW0_V#scrollTo=lTfO6b07vzra,144829,2022-04-14T02:21:14.203235-05:00,2022-04-14T02:21:16.303658-05:00,text/plain
C:\Users\scago\Downloads\calendario  Agosto-Diciembre 2022 1228.xlsx,https://upmoodlecloud.up.edu.mx/mod/resource/view.php?id=376841&redirect=1,144788,2022-09-07T16:07:17.423488-05:00,2022-09-07T16:07:18.358562-05:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
C:\Users\scago\Downloads\Practica 18 - SPI Bidirect.zip,https://upmoodlecloud.up.edu.mx/pluginfile.php/562465/assignsubmission_file/submission_files/1094612/Practica%2018%20-%20SPI%20Bidirect.zip?forcedownload=1,143474,2022-05-09T14:46:35.804556-05:00,2022-05-09T14:46:37.861988-05:00,application/zip
C:\Users\scago\Downloads\WhatsApp Image 2021-02-03 at 11.28.56 AM.jpeg,https://web.whatsapp.com/#,142704,2021-02-03T17:31:48.157364-06:00,2021-02-03T17:31:48.562687-06:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-02-10 at 10.36.57 AM.pdf,https://www.ilovepdf.com/es/descarga/sv1cknpb57989m050w6hzpbxbhlzrx7xcn1x0h38cxkst19366r663pjhtc23k8z7hb5tzc01402djng8dfzk2ffvxl36mjzxd0n49b9pt33ftht93hyfyfc7490h3xcygp1x6ty7g79pj5k93x99g5h1vn6sr74gnt0rchp1kAtyx1g59d1/4,140960,2021-02-10T16:44:07.732971-06:00,2021-02-10T16:44:09.164873-06:00,application/pdf
C:\Users\scago\Downloads\BLOGEMBARCADO.LIB,https://github.com/smelpro/Arduino/blob/master/3.Arduino%20en%20Proteus/Library-master/Library/BLOGEMBARCADO.LIB,140601,2022-04-21T03:39:22.413076-05:00,2022-04-21T03:39:24.12773-05:00,application/octet-stream
C:\Users\scago\Downloads\Cómo la robótica me ha formado como científico_ De Dunnin-Kruger al Síndrome del Impostor (Pasando por el principio de Peter).pdf,https://docs.google.com/document/d/1YufpISZLoAD4qbyZ_dWKjcDzuGAav36502-P8_75EVg/edit,138032,2021-05-07T16:28:07.351587-05:00,2021-05-07T16:28:07.954023-05:00,application/pdf
C:\Users\scago\Downloads\da9905f823779beba399777e89b4e419.jpg,https://www.iloveimg.com/es/descarga/hh5pyAcgc6gh04xltg2A0p942b57sw4dg4zb0sdxmh9scwjrvbbvwgpj6hq1lgtlw3v2t8y3xdtsdywngwvbzdd2chbprmr14jr92hr6dlgh1j81hgzcnyffzvg4ptdjrn3rxcnb2jhcj6A06t7v3m8y7vy49tmqznj810dp9kqrAf5rzwbq/1,137678,2022-07-21T23:39:43.282821-05:00,2022-07-21T23:39:43.823277-05:00,image/jpeg
C:\Users\scago\Downloads\Zoom_cm_fvusi8kZ9vvrZo4_mOW0CPRM7TsphBACTRtgKC-s52hPXHMKWpru2@-p2yyd9LnCz2jquK_kf3afad5fb2d8ec7f_.exe,https://oracle.zoom.us/j/92052075071?pwd=ZUV4azFkckMvWjJkb0dlQXdvSExaQT09#success,137600,2022-07-20T20:12:21.475638-05:00,2022-07-20T20:12:22.691485-05:00,application/x-msdownload
C:\Users\scago\Downloads\WhatsApp Image 2021-02-10 at 11.52.44 AM.pdf,https://www.ilovepdf.com/es/descarga/n8yw9vt12xcgkc9fc18v9Aljvy4mn5pkzq74ptj1ktsxbc3A202bq9tc9Arybm2127zl8ydf2tdyjtgvx71A51d82clnpbAl9w23cskcxl86lngzxl24zp6lpk9qcfhvp6c2c9wv8r65cgfzvssb9trffg8vct0mf9s633c7r3gAy9nk0rg1/13,137347,2021-02-10T17:57:34.690531-06:00,2021-02-10T17:57:37.532523-06:00,application/pdf
C:\Users\scago\Downloads\Activity_Intent_Data.zip,https://minhaskamal.github.io/DownGit/#/home?url=https:%2F%2Fgithub.com%2FLuisR-jpg%2FSchool%2Ftree%2Fmaster%2FDesarrollodeAplicacionesMoviles%2FAndroidStudio%2FActivity_Intent_Data,136496,2022-10-22T01:06:37.076464-05:00,2022-10-22T01:06:39.305665-05:00,application/x-zip-compressed
C:\Users\scago\Downloads\SVR_rain_Mexico.ipynb,https://colab.research.google.com/drive/1ugeY6KZ93vcyt0l97NWzMTLbvCWUW0_V#scrollTo=lTfO6b07vzra,136011,2022-04-13T22:26:33.794808-05:00,2022-04-13T22:26:36.93497-05:00,text/plain
C:\Users\scago\Downloads\photo_5172698263449611143_y.jpg,https://web.telegram.org/k/#5046712505,135938,2022-08-14T02:43:38.751612-05:00,2022-08-14T02:43:39.17544-05:00,image/jpeg
C:\Users\scago\Downloads\photo_5172698263449611143_y.jpg,https://drive.google.com/drive/u/0/folders/1zI8P_7GJWR4WfmHcQtikTewrsuWABuO5,135938,2022-08-16T04:45:11.447389-05:00,2022-08-16T04:45:11.775031-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2022-10-22 at 8.50.53 PM.jpeg,https://web.whatsapp.com/,135821,2022-10-23T02:51:29.067022-05:00,2022-10-23T02:51:29.420741-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-05-12 at 5.57.58 PM.jpeg,https://web.whatsapp.com/#,134882,2021-05-12T23:58:28.724883-05:00,2021-05-12T23:58:29.457616-05:00,image/jpeg
C:\Users\scago\Downloads\me.png,https://github.com/saracarolina12/myPortfolio/blob/master/src/images/AboutMe.png,134688,2022-10-25T20:58:22.449478-05:00,2022-10-25T20:58:47.041169-05:00,image/png
C:\Users\scago\Downloads\WhatsApp Image 2020-10-14 at 10.40.13 AM.jpeg,https://web.whatsapp.com/,134608,2020-10-14T16:52:36.682241-05:00,2020-10-14T16:52:37.026873-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-01-27 at 10.57.43 AM.pdf,https://www.ilovepdf.com/es/descarga/nz770l3tdz87nz8kb72142cbppnl5k3058r3yh16l7fwy44ch0d9f70lryw4gz50sk533l3nj1fwmgpjfy6nvwpx99jlcvm7zkd8krdwgxjvrdAd3myt84tzhq0rx2nxp9hc4ss8k9hcdkh4dk21ncw06zd21qm1h477dbgr0sm90rf301kq/23,134336,2021-01-27T16:59:25.008671-06:00,2021-01-27T16:59:26.17673-06:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2020-11-06 at 7.12.14 PM.jpeg,https://web.whatsapp.com/,134164,2020-11-07T01:12:21.575602-06:00,2020-11-07T01:12:21.860526-06:00,image/jpeg
C:\Users\scago\Downloads\SARA CAROLINA GÓMEZ DELGADO.pdf,https://web.whatsapp.com/,133340,2022-03-31T21:10:37.105462-06:00,2022-03-31T21:10:38.529236-06:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2020-10-14 at 9.14.00 AM.pdf,https://www.ilovepdf.com/es/descarga/qf80zrkjmAg7l6tn7b3fyqchv1qrf12zjhs7g4b9wm232ftqg1fkcw9w74md1b9y1jy7vv58vkhxm4yns76jq9kv6jygy7gl8cAft6d5kft3m6vdhp9stdAfmvc5zc1bfvwhgd5d1zzybpAn8tx1thlzs6r77690fhgtwlntyA7g9jwq113q/17,132869,2020-10-14T15:18:06.329771-05:00,2020-10-14T15:18:07.425261-05:00,application/pdf
C:\Users\scago\Downloads\Captura de pantalla (1462).pdf,https://www.ilovepdf.com/es/descarga/ynd00tzzA1gfv6y5lrw1q9wlkgAlw3q44kq98l60m9l10t27yymjrnzwnvt5t6qkf112h7ffwzAmy2bbqwmypyfgr809j1lqj9fzhnt3zm3xr0scz90x1jjdwb26pxjnnd3ydz1s7r1k3d8l94j0fjykfx6fnzy8hrz65gjyq3f855tkbgqq/5,132831,2020-09-23T04:20:38.722969-05:00,2020-09-23T04:20:39.924023-05:00,application/pdf
C:\Users\scago\Downloads\photo5046723428094159234.jpg,https://web.telegram.org/k/,132798,2022-03-27T16:31:51.845401-06:00,2022-03-27T16:31:52.540484-06:00,image/jpeg
C:\Users\scago\Downloads\ACT07.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/541639/mod_assign/introattachment/0/ACT07.pdf?forcedownload=1,132705,2022-03-26T01:50:27.294529-06:00,2022-03-26T01:50:28.510189-06:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2022-10-22 at 12.50.42 PM.jpeg,https://web.whatsapp.com/,132488,2022-10-22T18:51:19.82151-05:00,2022-10-22T18:51:20.677304-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-02-22 at 10.41.45 AM.pdf,https://www.ilovepdf.com/es/descarga/kgs4dt7ng8s7xkk8zqwyxAhssyydcgtqj1yt67bzjzptm6sdyb243v264x27c52bAb6rvwtfzf371gcyA6d5zqpA9wAdsw57httkAn10zAg2zhxvg3wj3bA8sblsr4A1qjm6yyngjgcww5x201sb7nj08n7Azs8bxs7gxqkd578js3yfzsqq/29,132464,2021-02-22T16:46:52.834383-06:00,2021-02-22T16:46:54.428271-06:00,application/pdf
C:\Users\scago\Downloads\Tarea 1}.docx,https://upmoodlecloud.up.edu.mx/mod/resource/view.php?id=336117&redirect=1,132208,2022-04-17T17:55:54.657274-05:00,2022-04-17T17:55:56.609606-05:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document
C:\Users\scago\Downloads\WhatsApp Image 2020-10-17 at 8.06.40 PM.jpeg,https://web.whatsapp.com/,132172,2020-10-18T02:07:44.596928-05:00,2020-10-18T02:07:44.864992-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-05-19 at 10.06.05 AM.jpeg,https://web.whatsapp.com/#,131998,2021-05-19T16:36:00.427623-05:00,2021-05-19T16:36:00.743352-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-02-21 at 12.43.17 PM.jpeg,https://web.whatsapp.com/#,131869,2021-02-21T18:43:21.209074-06:00,2021-02-21T18:43:21.507318-06:00,image/jpeg
C:\Users\scago\Downloads\homeNetworkDiagram.drawio.png,https://app.diagrams.net/#G1qPOA9dFQDWZHas4zpPpy9xSXiv2k6fhn,131284,2022-08-25T18:21:19.210524-05:00,2022-08-25T18:21:19.416312-05:00,image/png
C:\Users\scago\Downloads\WhatsApp Image 2020-10-14 at 7.01.17 PM.pdf,https://www.ilovepdf.com/es/descarga/03t5tf9nfx6qzw6jwydpr5ckcs3q85c5y69hdqbd0c4gz0x3h0fjcy37l79mb6Ayzsg9bzjdm9d5c5fx37bf2qv1fq6z5dxvy2qAgxnsm68s7k492vAm4kw44n1v7gvz7nj28srl9clw27gjkx7ckdrv2q14yjmvr864n9v2h8jzlssztd4q/17,131143,2020-10-15T03:08:17.07015-05:00,2020-10-15T03:08:20.550978-05:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2020-10-14 at 7.01.17 PM (1).pdf,https://moodle.up.edu.mx/pluginfile.php/2205253/assignsubmission_file/submission_files/1605449/WhatsApp%20Image%202020-10-14%20at%207.01.17%20PM.pdf?forcedownload=1,131143,2020-10-15T03:10:47.667825-05:00,2020-10-15T03:10:48.703935-05:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2021-02-11 at 6.22.50 PM.pdf,https://www.ilovepdf.com/es/descarga/qc68AA2l4574r0kx1lzkclbnx26w0lmpsrj7y66dxrA60kA6fxs4bd82xtqp84s6qyxcl9y4pA675y9kkr1Aky2srr8A38dt6qx3hnkrAp4bhAnkvxy4jhrnymk71j2t3hznAjhrfxwmf7d1z17sj9xh3bq72dm62gzqz2drvrsp9zlr9x9q/17,131005,2021-02-12T00:26:13.359952-06:00,2021-02-12T00:26:14.467203-06:00,application/pdf
C:\Users\scago\Downloads\zombie-in-pain-sound-effect.mp3,https://mp3y.download/es/secure-youtube-convert,130863,2022-04-11T01:54:37.535654-05:00,2022-04-11T01:54:38.681391-05:00,audio/mpeg
C:\Users\scago\Downloads\gilberto.zip,https://www.dafont.com/es/new.php?page=405,130713,2020-11-06T22:18:24.76019-06:00,2020-11-06T22:18:26.341784-06:00,application/zip
,https://www.google.com/search?q=different+fonts&tbm=isch&ved=2ahUKEwjrw6DA-oX6AhWC0VMKHSTIBPMQ2-cCegQIABAA&oq=different+fonts&gs_lcp=CgNpbWcQAzIFCAAQgAQyBQgAEIAEMgQIABAeMgQIABAeMgQIABAeMgQIABAeMgQIABAeMgQIABAeMgQIABAeMgQIABAeOgQIABBDOgsIABCABBCxAxCDAToICAAQgAQQsQM6BwgjEOoCECc6BAgjECc6CAgAELEDEIMBUMgKWMhOYPtRaAFwAHgCgAHGAogB0x2SAQcwLjkuOS4xmAEAoAEBqgELZ3dzLXdpei1pbWewAQrAAQE&sclient=img&ei=F0YaY6vcLoKjzwKkkJOYDw&bih=746&biw=1536&rlz=1C1CHBF_esMX998MX998#imgrc=ZoihV5FAxHGT7M,130681,2022-09-08T20:45:24.170309-05:00,1601-01-01T00:00:00-06:00,image/svg+xml
C:\Users\scago\Downloads\scout-floorplan-east-900sqft.pdf,https://www.scoutkirkland.com/floorplans,130511,2022-05-04T02:45:38.052198-05:00,2022-05-04T02:45:40.087882-05:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2021-03-29 at 5.04.17 PM.jpeg,https://web.whatsapp.com/#,130472,2021-03-29T23:05:44.195848-06:00,2021-03-29T23:05:44.395495-06:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2020-12-10 at 2.56.35 PM.pdf,https://www.ilovepdf.com/es/descarga/x4jc98vgf4mkvzj19qfyqtzng06f7A7fl3nny2rxfh4mcvcfAc4Ay8nftm2gtdb7nf7d8c3xx43sw1bbvbc3ApAmlwAb70z2ynyfsnvdA89fb0x70p0gq977zz5zjfs09vpnnk1nx28cz1zwzf2wp6jp34g47xd4q7wg3dny18zrgAwbjv4q/8,130097,2020-12-10T20:57:31.664059-06:00,2020-12-10T20:57:32.964956-06:00,application/pdf
C:\Users\scago\Downloads\lsfkjsald.jpg,https://www.google.com/search?q=acuarela+musica&rlz=1C1CHBF_esMX837MX837&sxsrf=ALeKk00NfDVXtVp-zxramV1Ua_5RQjyAMw:1612139480643&source=lnms&tbm=isch&sa=X&ved=2ahUKEwiir8nIt8fuAhUFQ6wKHdnHCNQQ_AUoAXoECA4QAw&biw=768&bih=691#imgrc=ALb6wIFpVxstBM,129591,2021-02-01T00:31:33.37005-06:00,2021-02-01T00:31:41.207732-06:00,image/jpeg
C:\Users\scago\Downloads\root-plant-removebg-preview.png,https://o.remove.bg/downloads/5b5d3f9c-c8fd-4bc9-be8c-d32ee0b2eee7/root-plant-removebg-preview.png,129410,2022-04-18T22:21:38.393529-05:00,2022-04-18T22:21:39.576053-05:00,image/png
C:\Users\scago\Downloads\WhatsApp Image 2021-04-07 at 5.41.17 PM (1).jpeg,https://web.whatsapp.com/#,129403,2021-04-07T23:43:22.178039-05:00,2021-04-07T23:43:22.436462-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-03-30 at 10.01.53 AM.jpeg,https://web.whatsapp.com/#,129403,2021-04-07T23:05:38.553923-05:00,2021-04-07T23:05:38.768521-05:00,image/jpeg
C:\Users\scago\Downloads\ecuaciones.pdf,https://web.whatsapp.com/#,128390,2021-04-16T15:29:30.385568-05:00,2021-04-16T15:29:30.935611-05:00,application/pdf
C:\Users\scago\Downloads\cambio_var.pdf,https://web.whatsapp.com/,128272,2020-11-25T19:04:50.744603-06:00,2020-11-25T19:04:51.48522-06:00,application/pdf
