TargetPath,URL,TotalBytes,StartTime,EndTime,MimeType
C:\Users\scago\Downloads\Miserables\Me lleno de amor\4.jpeg,https://web.whatsapp.com/#,105471,2022-02-05T18:14:19.519758-06:00,2022-02-05T18:14:22.328102-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Micros\Microcontroladores II (c)\Practicas\08Arreglos\080 -Arreglos en C.DSN,https://upmoodlecloud.up.edu.mx/pluginfile.php/516778/mod_assign/introattachment/0/080%20-Arreglos%20en%20C.DSN?forcedownload=1,104864,2022-02-28T00:59:48.078523-06:00,2022-02-28T00:59:52.571583-06:00,application/octet-stream
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Micros\Microcontroladores II (c)\Practicas\05Interrupciones\050 -Timer0 - PWM.DSN,https://upmoodlecloud.up.edu.mx/pluginfile.php/503725/mod_assign/introattachment/0/050%20-Timer0%20-%20PWM.DSN?forcedownload=1,104100,2022-02-10T20:42:01.474057-06:00,2022-02-10T20:42:09.224932-06:00,application/octet-stream
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Micros\Microcontroladores II (c)\Practicas\11ADC_TIMER2\100 - ADC con disparador y Timer2.DSN,https://upmoodlecloud.up.edu.mx/pluginfile.php/531016/mod_assign/introattachment/0/100%20-%20ADC%20con%20disparador%20y%20Timer2.DSN?forcedownload=1,104084,2022-03-13T17:49:54.495461-06:00,2022-03-13T17:49:59.093115-06:00,application/octet-stream
C:\Users\scago\Downloads\CALAVERAS LOGÍSTICA 2021.docx,https://web.whatsapp.com/#,104073,2021-10-20T15:45:50.749234-05:00,2021-10-20T15:45:55.1888-05:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document
C:\Users\scago\Downloads\WhatsApp Image 2021-06-08 at 10.39.00 PM (13).jpeg,https://web.whatsapp.com/#,104012,2021-06-09T04:43:58.962329-05:00,2021-06-09T04:44:02.351267-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-09-27 at 3.25.30 PM.jpeg,https://web.whatsapp.com/#,103704,2021-09-27T21:25:34.812961-05:00,2021-09-27T21:25:39.045162-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Bases de Datos\Tarea_Select_Agrup\TareaSelect.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/357751/mod_assign/introattachment/0/TareaSelect.pdf?forcedownload=1,103140,2021-10-28T17:48:02.814254-05:00,2021-10-28T17:48:20.147738-05:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Desarrollo Web\Trabajo en Clase\Ejercicio3_AjaxAs%C3%ADncrono.zip,https://minhaskamal.github.io/DownGit/#/home?url=https:%2F%2Fgithub.com%2Fsaracarolina12%2FSchool%2Ftree%2Fmain%2FSemestres%2FDesarrollo%20Web%2FTrabajo_en_clase%2FEjercicio3_AjaxAs%C3%ADncrono,102606,2021-10-27T02:59:24.236375-05:00,2021-10-27T02:59:28.403913-05:00,application/zip
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Micros\Microcontroladores II (c)\Practicas\03TecladoMatricial\030 - Teclado matricial.DSN,https://upmoodlecloud.up.edu.mx/pluginfile.php/498182/mod_assign/introattachment/0/030%20-%20Teclado%20matricial.DSN?forcedownload=1,101556,2022-02-03T21:29:12.359415-06:00,2022-02-03T21:29:17.49758-06:00,application/octet-stream
C:\Users\scago\Downloads\01 - Bases de Datos.pptx,https://upmoodlecloud.up.edu.mx/course/view.php?id=111,100310,2021-09-09T18:19:06.544169-05:00,2021-09-09T18:19:10.635812-05:00,application/vnd.openxmlformats-officedocument.presentationml.presentation
C:\Users\scago\Documents\Sol_Beca\WhatsApp Image 2021-06-05 at 1.34.25 PM.jpeg,https://web.whatsapp.com/#,99813,2021-06-05T19:34:41.873829-05:00,2021-06-05T19:34:44.464167-05:00,image/jpeg
C:\Users\scago\Documents\Quinto semestre\Modelado de Agentes\yo.jpeg,https://web.whatsapp.com/#,98732,2021-08-21T00:38:56.47285-05:00,2021-08-21T00:39:01.711839-05:00,image/jpeg
C:\Users\scago\Documents\Quinto semestre\Modelado de Agentes\WhatsApp Image 2021-08-20 at 6.37.58 PM.jpeg,https://web.whatsapp.com/#,98732,2021-08-21T00:40:07.103795-05:00,2021-08-21T00:40:11.745589-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\TreeHouse\Imagenes\Licuado\licuado.jpeg,https://www.pexels.com/es-es/foto/botella-de-vidrio-transparente-llena-de-batido-de-brocoli-1346347/,98007,2022-01-19T23:07:38.104266-06:00,2022-01-19T23:07:50.36275-06:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-06-08 at 10.39.00 PM (7).jpeg,https://web.whatsapp.com/#,97998,2021-06-09T04:43:28.066044-05:00,2021-06-09T04:43:31.444894-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-06-08 at 10.39.00 PM (12).jpeg,https://web.whatsapp.com/#,97587,2021-06-09T04:43:54.247002-05:00,2021-06-09T04:43:57.207804-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Bases de Datos\TreeHouse\PaginaWeb\client\public\favicon.ico,https://convertio.co/es/download/222afeb168e6345d43ecb414916d2d335c57be/,97214,2021-12-09T18:54:06.196049-06:00,2021-12-09T18:54:11.491877-06:00,image/x-icon
C:\Users\scago\Documents\Quinto semestre\Bases de Datos\Tareas\WhatsApp Image 2021-09-09 at 9.09.25 PM (1).jpeg,https://web.whatsapp.com/#,97145,2021-09-10T03:15:08.38787-05:00,2021-09-10T03:15:12.823733-05:00,image/jpeg
C:\Users\scago\Downloads\BDA 1222.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/520147/mod_assign/introattachment/0/BDA%201222.pdf?forcedownload=1,96104,2022-02-26T00:59:56.362581-06:00,2022-02-26T01:00:09.374323-06:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Micros\Microcontroladores II (c)\Practicas\02BotónDecr_GomezDelgado\020 - Contador incremento - decremento hasta 99.DSN,https://upmoodlecloud.up.edu.mx/pluginfile.php/493904/mod_assign/introattachment/0/020%20-%20Contador%20incremento%20-%20decremento%20hasta%2099.DSN?forcedownload=1,95912,2022-02-01T21:08:29.940304-06:00,2022-02-01T21:08:49.385437-06:00,application/octet-stream
C:\Users\scago\Downloads\WhatsApp Image 2021-10-08 at 9.53.16 PM.jpeg,https://web.whatsapp.com/#,95860,2021-10-09T03:53:25.056579-05:00,2021-10-09T03:53:31.725346-05:00,image/jpeg
C:\Users\scago\Downloads\Quinto Semestre Horario de clases.pdf,https://www.canva.com/design/DAEkIPmr_RY/_f0lHpFfKlZSJhAYczkbQA/edit?layoutQuery=Horario+de+clase#,95737,2021-07-22T17:19:33.721009-05:00,2021-07-22T17:19:41.879513-05:00,application/pdf
C:\Users\scago\Downloads\Quinto Semestre Horario de clases (1).pdf,https://www.canva.com/design/DAEkIPmr_RY/_f0lHpFfKlZSJhAYczkbQA/edit?layoutQuery=Horario+de+clase#,95737,2021-07-26T18:54:00.479272-05:00,2021-07-26T18:54:06.493997-05:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Patrones de Diseño y Arquitectura de Software\Diagramas UML\Diagrama de Casos de Uso\Aerolínea COMPLETO\Aerolínea diagrama.png,https://lucid.app/lucidchart/e38d544f-1cbb-4909-a47c-da6734610004/edit?beaconFlowId=26F82CE469D11922&invitationId=inv_44ada74f-9d1e-4597-be5b-e135f2c59b5d&page=0_0#,95694,2022-02-12T17:55:23.822766-06:00,2022-02-12T17:55:34.181755-06:00,image/png
C:\Users\scago\Downloads\Método Faddeev.pdf,https://docs.google.com/document/d/1wloEnD0wUoUR88BIGY-Cinqg2Q6xOf38Fdywcomulxw/edit,95543,2021-05-26T23:30:28.136975-05:00,2021-05-26T23:30:30.415886-05:00,application/pdf
C:\Users\scago\Downloads\o.pdf,https://docs.google.com/document/d/1wloEnD0wUoUR88BIGY-Cinqg2Q6xOf38Fdywcomulxw/edit,95543,2021-05-26T23:30:18.305665-05:00,2021-05-26T23:30:20.055885-05:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Bases de Datos\TreeHouse\Imagenes\Ensalada.jpg,https://web.whatsapp.com/#,95251,2021-12-09T16:42:05.320294-06:00,2021-12-09T16:42:16.495341-06:00,image/jpeg
C:\Users\scago\Downloads\programación-mitos.jpg,https://www.google.com/search?q=programador+fondo+de+pantalla+4k&tbm=isch&ved=2ahUKEwiYtYfjr4T1AhXDoK0KHSEYBfAQ2-cCegQIABAA&oq=programador+fondo+de+pantalla+4k&gs_lcp=CgNpbWcQAzoECAAQQzoGCAAQCBAeOgQIABAeUIgFWIUIYKEJaABwAHgAgAF-iAHpApIBAzAuM5gBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=K-bJYdjzMMPBtgWhsJSADw&bih=750&biw=1536#imgrc=qJcMgLzvKe0wFM&imgdii=z5zdJ-xkQyq89M,94702,2021-12-27T23:43:18.99968-06:00,2021-12-27T23:43:23.962025-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Bases de Datos\TreeHouse\Imagenes\Torta.jpg,https://web.whatsapp.com/#,94657,2021-12-09T16:53:05.150765-06:00,2021-12-09T16:53:09.652483-06:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-06-19 at 1.20.33 PM (1).jpeg,https://web.whatsapp.com/#,94569,2021-06-19T19:24:33.131805-05:00,2021-06-19T19:24:35.601387-05:00,image/jpeg
C:\Users\scago\Downloads\030 Contador.DSN,https://upmoodlecloud.up.edu.mx/pluginfile.php/166233/mod_assign/introattachment/0/030%20Contador.DSN?forcedownload=1,94437,2021-09-21T21:25:15.551546-05:00,2021-09-21T21:25:27.206507-05:00,application/octet-stream
C:\Users\scago\Documents\GitHub\School\Semestres\Microcontroladores I\Practicas\03Practica_GomezDelgado\030 Contador.DSN,https://upmoodlecloud.up.edu.mx/pluginfile.php/166233/mod_assign/introattachment/0/030%20Contador.DSN?forcedownload=1,94437,2021-10-19T16:25:38.457305-05:00,2021-10-19T16:25:43.464645-05:00,application/octet-stream
C:\Users\scago\Documents\Sol_Beca\WhatsApp Image 2021-06-05 at 1.34.25 PM (1).jpeg,https://web.whatsapp.com/#,94416,2021-06-05T19:34:46.797244-05:00,2021-06-05T19:34:48.706867-05:00,image/jpeg
C:\Users\scago\Documents\Quinto semestre\Desarrollo Web\Ejercicio3_AjaxAsíncrono\ContenidoDeLaClase.zip,https://upmoodlecloud.up.edu.mx/mod/folder/view.php?id=146713,93128,2021-09-15T03:41:14.603821-05:00,2021-09-15T03:41:21.633852-05:00,application/zip
C:\Users\scago\Documents\GitHub\School\Semestres\Quinto\Desarrollo Web\Trabajo_en_clase\CodigosEnClase_API.zip,https://upmoodlecloud.up.edu.mx/mod/folder/view.php?id=146713,93128,2021-09-18T21:00:41.177821-05:00,2021-09-18T21:01:07.166514-05:00,application/zip
C:\Users\scago\Downloads\WhatsApp Image 2021-05-24 at 6.23.39 PM.jpeg,https://web.whatsapp.com/#,93095,2021-09-22T21:59:34.534163-05:00,2021-09-22T21:59:39.488699-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Micros\Microcontroladores II (c)\Practicas\IIAGomezDelgadoSaraCarolina\A.DSN,https://upmoodlecloud.up.edu.mx/pluginfile.php/522535/mod_assign/introattachment/0/A.DSN?forcedownload=1,92991,2022-03-01T15:09:25.465183-06:00,2022-03-01T15:09:29.545507-06:00,application/octet-stream
C:\Users\scago\Downloads\up.jpg,https://www.google.com/search?q=universidad+panamericana&sxsrf=ALeKk03wmfWcUn0cHVYaM4g1RF8PkEo5GQ:1629846710952&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjDhfqR5MryAhUDRzABHXXmDEwQ_AUoAnoECAIQBA&biw=1474&bih=766#imgrc=yhqwmPj6KROqaM,92980,2021-08-25T00:12:03.489174-05:00,2021-08-25T00:12:07.829375-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Micros\Microcontroladores II (c)\Practicas\IIAGomezDelgadoSaraCarolina\01Parcial.DSN,https://upmoodlecloud.up.edu.mx/pluginfile.php/522535/mod_assign/introattachment/0/01Parcial.DSN?forcedownload=1,92927,2022-03-01T15:09:10.769844-06:00,2022-03-01T15:09:14.31221-06:00,application/octet-stream
C:\Users\scago\Downloads\kalgjklasdg.jpg,https://web.whatsapp.com/#,92736,2021-08-25T01:40:39.914423-05:00,2021-08-25T01:40:43.529995-05:00,image/jpeg
C:\Users\scago\Documents\Quinto semestre\Bases de Datos\Tareas\2.jpeg,https://web.whatsapp.com/#,92665,2021-09-11T19:54:11.475498-05:00,2021-09-11T19:54:16.933411-05:00,image/jpeg
C:\Users\scago\Downloads\Miserables\Prólogo\19.jpeg,https://web.whatsapp.com/#,91526,2022-02-05T18:17:02.449711-06:00,2022-02-05T18:17:05.053753-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Bases de Datos\TreeHouse\Imagenes\Jugo.jpg,https://www.google.com/search?q=jugo+vaso+plastico&tbm=isch&ved=2ahUKEwjD0bWnmtf0AhUS76wKHUBhBt8Q2-cCegQIABAA&oq=jugo+vaso+plasti&gs_lcp=CgNpbWcQARgAMgUIABCABDIGCAAQCBAeMgYIABAIEB4yBggAEAgQHjoHCCMQ7wMQJzoHCAAQsQMQQzoICAAQgAQQsQM6BAgAEEM6BAgAEB5QmQRYxx5gqiloAnAAeACAAfQBiAG4E5IBBjAuMTUuMpgBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=3TeyYYPvFZLeswXAwpn4DQ#imgrc=zeHH6MveohlizM,91463,2021-12-09T17:08:42.101688-06:00,2021-12-09T17:08:50.089149-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Aprendizaje Máquina\codigos\datasets\HappyMe2.jpeg,https://web.whatsapp.com/#,91239,2022-03-09T21:05:20.567978-06:00,2022-03-09T21:05:33.399481-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\React_UPBus\Client-Front\src\Components\Pages\IniciarSesion\fragment_core.zip,https://www.dafont.com/es/theme.php?cat=113,90839,2021-11-19T15:28:24.441199-06:00,2021-11-19T15:28:44.595902-06:00,application/zip
C:\Users\scago\Documents\Quinto semestre\Bases de Datos\Tareas\3.jpeg,https://web.whatsapp.com/#,90714,2021-09-11T19:54:17.000478-05:00,2021-09-11T19:54:22.250584-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-05-24 at 6.23.38 PM.jpeg,https://web.whatsapp.com/#,90099,2021-09-22T22:00:25.012208-05:00,2021-09-22T22:00:27.604108-05:00,image/jpeg
C:\Users\scago\Downloads\Obispo Arresto - Obispo arresto 02.pdf,https://web.whatsapp.com/#,90001,2022-02-21T20:29:09.168122-06:00,2022-02-21T20:29:15.079594-06:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2021-06-08 at 10.39.00 PM (6).jpeg,https://web.whatsapp.com/#,89878,2021-06-09T04:43:22.082533-05:00,2021-06-09T04:43:25.643595-05:00,image/jpeg
C:\Users\scago\Downloads\Apuntes Microcontroladores I.pdf,https://docs.google.com/document/d/1wniC9r5N8yk3FQOB7377lLGbOjfYWc1XZ_uV_WS7s2E/edit#,89763,2021-11-30T02:11:22.141927-06:00,2021-11-30T02:11:29.040982-06:00,application/pdf
C:\Users\scago\Downloads\Ejercicio1.ggb,https://www.geogebra.org/calculator/b6sr87rk,89731,2021-09-13T01:55:00.639946-05:00,2021-09-13T01:55:08.799021-05:00,text/plain
C:\Users\scago\Downloads\WhatsApp Image 2021-05-24 at 6.23.39 PM (3).jpeg,https://web.whatsapp.com/#,89362,2021-09-22T22:00:13.769871-05:00,2021-09-22T22:00:16.493637-05:00,image/jpeg
C:\Users\scago\Downloads\bolillo.jpg,https://web.whatsapp.com/#,88911,2022-01-22T21:52:26.003004-06:00,2022-01-22T21:52:31.38379-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\School\Semestres\Quinto\Desarrollo Web\Proyectos\Catologo_Pokemones\beedrill15.png,https://www.google.com/search?q=beedrill&tbm=isch&ved=2ahUKEwj_w_L39YnzAhXDUawKHYv1DFQQ2-cCegQIABAA&oq=beedrill&gs_lcp=CgNpbWcQA1D8PFj8PGDDQGgAcAB4AIABAIgBAJIBAJgBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=F5dGYb_cJ8OjsQWL67OgBQ&bih=756&biw=736#imgrc=IGyV2bG5biBrLM,88841,2021-09-19T02:49:28.372064-05:00,2021-09-19T02:49:33.851662-05:00,image/png
C:\Users\scago\Documents\GitHub\Contadores_SaGu\src\components\Navbars\Fonts\chapaza.zip,https://www.dafont.com/es/theme.php?cat=502&text=Contadores+SaGu,88668,2021-12-16T05:28:02.595369-06:00,2021-12-16T05:28:11.352856-06:00,application/zip
"C:\Users\scago\Documents\Quinto semestre\Optimización y Metaheurísticas\Examen Parcial 1 - SCGD\Ejercicios1,2,3\Ejercicio3.ggb",https://www.geogebra.org/calculator,88502,2021-09-02T03:08:02.686643-05:00,2021-09-02T03:08:12.425659-05:00,text/plain
C:\Users\scago\Downloads\WhatsApp Image 2021-05-24 at 6.23.39 PM (1).jpeg,https://web.whatsapp.com/#,88419,2021-09-22T21:59:42.990587-05:00,2021-09-22T22:00:06.363622-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\School\Semestres\Bases de Datos\Tarea_Diagramas_BD\3.jpeg,https://web.whatsapp.com/#,87990,2021-10-03T19:12:05.747483-05:00,2021-10-03T19:12:09.577683-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\School\Semestres\Bases de Datos\Tarea_Diagramas_BD\2.jpeg,https://web.whatsapp.com/#,87857,2021-10-03T19:12:01.305247-05:00,2021-10-03T19:12:05.608243-05:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-05-24 at 6.23.39 PM (2).jpeg,https://web.whatsapp.com/#,87303,2021-09-22T22:00:08.635626-05:00,2021-09-22T22:00:11.916216-05:00,image/jpeg
C:\Users\scago\Downloads\flor.jpg,https://www.google.com/search?q=imagen+flor&sxsrf=ALeKk00H2B4xv_DrDdMnyaUQFNmmL6aM6Q:1629237698943&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjD2bKyh7nyAhVwRDABHY2KALIQ_AUoAXoECAMQAw&biw=1474&bih=691#imgrc=F_w1iFP2QSExoM,87083,2021-08-17T23:02:00.500384-05:00,2021-08-17T23:02:03.8007-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Programación de agentes y entornos virtuales\Combat - Atari\Assets\Sprites\Numbers-modified.png,https://remove-white-background.imageonline.co/es/,86801,2022-03-04T13:12:31.528522-06:00,2022-03-04T13:12:46.602767-06:00,image/png
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Entorno Económico\Liberalismo vs Keynesismo\El liberalismo.pdf,https://upmoodlecloud.up.edu.mx/course/view.php?id=10119,86533,2022-02-04T01:31:49.437953-06:00,2022-02-04T01:32:17.63108-06:00,application/pdf
C:\Users\scago\Downloads\green.jpeg,https://www.pexels.com/es-es/foto/hoja-verde-1353938/,86296,2022-01-20T00:01:03.726385-06:00,2022-01-20T00:01:14.837363-06:00,image/jpeg
C:\Users\scago\Downloads\Bianca.eng.srt,https://drive.google.com/u/0/uc?id=1UhU8wwDWkwhYpCHniGLdydHo7ztVTVd8&export=download,86105,2021-08-15T22:23:36.319477-05:00,2021-08-15T22:23:40.418379-05:00,application/octet-stream
C:\Users\scago\Downloads\Tablero Web.pdf,https://docs.google.com/document/d/1tFfptd9EOoUDmRvHPBkzvEqubSZovHfMsxEM_nfCHDM/edit,85915,2021-10-19T16:21:30.875954-05:00,2021-10-19T16:21:35.70918-05:00,application/pdf
C:\Users\scago\Downloads\image (1).png,https://www.canva.com/design/DAEiyG_OjLw/xWfdZifV0MYLLofMlnU9ew/edit#,85807,2021-06-29T19:24:24.47194-05:00,2021-06-29T19:24:26.661119-05:00,image/png
C:\Users\scago\Downloads\p2.jpeg,https://web.whatsapp.com/#,85803,2021-10-19T15:20:14.344277-05:00,2021-10-19T15:20:17.791786-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Entorno Económico\Liberalismo vs Keynesismo\Teoria Keynesiana.pdf,https://upmoodlecloud.up.edu.mx/course/view.php?id=10119,85754,2022-02-04T01:32:20.500298-06:00,2022-02-04T01:32:25.047688-06:00,application/pdf
C:\Users\scago\Downloads\Tercer Examen Parcial.pdf,https://web.whatsapp.com/#,85421,2021-06-16T16:23:54.426019-05:00,2021-06-16T16:24:05.099578-05:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2021-06-08 at 10.39.00 PM (18).jpeg,https://web.whatsapp.com/#,85266,2021-06-09T04:44:26.439458-05:00,2021-06-09T04:44:29.328618-05:00,image/jpeg
C:\Users\scago\Downloads\please_write_me_a_song.zip,https://www.dafont.com/es/theme.php?cat=603&page=2,85041,2022-01-22T22:01:15.694346-06:00,2022-01-22T22:01:27.900891-06:00,application/zip
C:\Users\scago\Documents\GitHub\React_UPBus\Client-Front\src\Components\Pages\Home\Contenido\1_Carrusel.jpg,https://www.google.com/search?q=universidad+panamericana+aguascalientes&sxsrf=AOaemvL7pdBeXf8YacHWoa6BJcQOC9dSLw:1637376109442&source=lnms&tbm=isch&sa=X&ved=2ahUKEwiZj_eq9aX0AhUWkWoFHVOpDzMQ_AUoAnoECAEQBA&biw=1474&bih=798&dpr=1.25#imgrc=i2Qub06q2eIzQM&imgdii=HM92b0EPmDaymM,84694,2021-11-20T02:42:58.514395-06:00,2021-11-20T02:43:25.464059-06:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-06-08 at 10.39.00 PM (14).jpeg,https://web.whatsapp.com/#,84661,2021-06-09T04:44:04.93241-05:00,2021-06-09T04:44:08.233852-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Aprendizaje Máquina\codigos\datasets\winequality-red.csv,https://upmoodlecloud.up.edu.mx/pluginfile.php/517028/mod_assign/introattachment/0/winequality-red.csv?forcedownload=1,84199,2022-03-02T13:51:49.621536-06:00,2022-03-02T13:52:09.733915-06:00,text/csv
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Aprendizaje Máquina\codigos\Data Analysis\Datos\winequality-red.csv,https://upmoodlecloud.up.edu.mx/mod/folder/view.php?id=290704,84199,2022-02-02T23:04:38.147156-06:00,2022-02-02T23:04:42.982907-06:00,text/csv
C:\Users\scago\Downloads\dos.jpeg,https://web.whatsapp.com/#,83828,2021-08-13T04:43:49.096753-05:00,2021-08-13T04:43:54.693168-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\TreeHouse\Imagenes\Panini\3panini.jpeg,https://www.pexels.com/es-es/foto/pan-tomate-sabroso-fotografia-de-comida-5555754/,83437,2022-01-19T23:01:20.804107-06:00,2022-01-19T23:01:24.742671-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Bases de Datos Avanzadas\Actividades\06\Screen Shot 2022-02-11 at 19.48.54.png,https://upmoodlecloud.up.edu.mx/pluginfile.php/505914/mod_assign/introattachment/0/Screen%20Shot%202022-02-11%20at%2019.48.54.png?forcedownload=1,83185,2022-02-12T02:06:00.821785-06:00,2022-02-12T02:06:03.520056-06:00,image/png
"C:\Users\scago\Documents\Quinto semestre\Optimización y Metaheurísticas\Examen Parcial 1 - SCGD\Ejercicios1,2,3\Ejercicio1_optimización.ggb",https://www.geogebra.org/calculator,81887,2021-09-02T02:37:10.097064-05:00,2021-09-02T02:37:54.64583-05:00,text/plain
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Micros\Microcontroladores II (c)\Practicas\07Timer0_LCD\060 - LCD.DSN,https://upmoodlecloud.up.edu.mx/pluginfile.php/512298/mod_assign/introattachment/0/060%20-%20LCD.DSN?forcedownload=1,81602,2022-02-21T13:51:32.625544-06:00,2022-02-21T13:52:10.912378-06:00,application/octet-stream
C:\Users\scago\Documents\GitHub\School\Semestres\Bases de Datos\Protocolo UP clases online.pdf,https://web.whatsapp.com/#,81495,2021-09-30T18:12:26.361812-05:00,2021-09-30T18:12:30.004086-05:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2021-06-08 at 10.39.00 PM (11).jpeg,https://web.whatsapp.com/#,81369,2021-06-09T04:43:49.194-05:00,2021-06-09T04:43:52.239656-05:00,image/jpeg
C:\Users\scago\Downloads\crema zanahoria.jpeg,https://web.whatsapp.com/#,81342,2022-01-22T21:52:15.523791-06:00,2022-01-22T21:52:23.227502-06:00,image/jpeg
C:\Users\scago\Documents\Quinto semestre\Bases de Datos\Tareas\1.jpeg,https://web.whatsapp.com/#,81184,2021-09-11T19:54:01.064614-05:00,2021-09-11T19:54:10.330654-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\TreeHouse\Imagenes\Ensalada\2salad.jpeg,https://www.pexels.com/es-es/foto/comida-ensalada-sano-cena-8385550/,80920,2022-01-19T23:22:19.687598-06:00,2022-01-19T23:22:24.645393-06:00,image/jpeg
C:\Users\scago\Downloads\WhatsApp Image 2021-06-08 at 10.39.01 PM.jpeg,https://web.whatsapp.com/#,80683,2021-06-09T04:44:31.85265-05:00,2021-06-09T04:44:35.492283-05:00,image/jpeg
C:\Users\scago\Downloads\tarea-opt-derivadas.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/327209/mod_assign/introattachment/0/tarea-opt-derivadas.pdf?forcedownload=1,80615,2021-09-24T04:51:47.206445-05:00,2021-09-24T04:51:54.141982-05:00,application/pdf
C:\Users\scago\Downloads\tarea-opt-derivadas (1).pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/327209/mod_assign/introattachment/0/tarea-opt-derivadas.pdf?forcedownload=1,80615,2021-09-25T22:55:21.648615-05:00,2021-09-25T22:55:28.859356-05:00,application/pdf
C:\Users\scago\Downloads\WhatsApp Image 2021-05-24 at 6.23.39 PM (4).jpeg,https://web.whatsapp.com/#,79538,2021-09-22T22:00:20.210334-05:00,2021-09-22T22:00:23.238095-05:00,image/jpeg
C:\Users\scago\Downloads\RecocidoSimulado.ipynb,https://web.whatsapp.com/#,79200,2021-10-21T05:11:16.791789-05:00,2021-10-21T05:11:25.873713-05:00,application/octet-stream
C:\Users\scago\Documents\GitHub\School\Semestres\Bases de Datos\Tarea_Diagramas_BD\1.jpeg,https://web.whatsapp.com/#,78927,2021-10-03T19:11:31.992293-05:00,2021-10-03T19:12:00.535581-05:00,image/jpeg
C:\Users\scago\Downloads\Prólogo 01 - Les miserables School edition.pdf,https://web.whatsapp.com/#,77774,2022-02-21T20:12:14.227195-06:00,2022-02-21T20:12:24.009188-06:00,application/pdf
C:\Users\scago\Downloads\Probabilidad_Examen3.pdf,https://docs.google.com/document/d/1LkFnIa4SsIP4ADQjt6AqLcvQxstC7vBk9oTjta5DMoE/edit,77773,2021-12-09T04:00:50.132713-06:00,2021-12-09T04:00:56.389082-06:00,application/pdf
